image,true_class,predicted_class,confidence
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Bacterial_spot\022e8a4a-9297-4de3-88a5-ee7aa46dd526___UF.GRC_BS_Lab Leaf 8682.JPG,Tomato___Bacterial_spot,Tomato___Late_blight,0.33687862753868103
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\ec8db249-dfac-47af-9e44-252856493031___FAM_L.Blight 1516_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Grape___Black_rot,0.33657604455947876
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Peach___Bacterial_spot\a5df6abe-61ee-4fbd-bb96-4b9f19979524___Rut._Bact.S 3404.JPG,Peach___Bacterial_spot,Apple___Black_rot,0.3362361490726471
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Septoria_leaf_spot\e65190f0-97e9-44a6-bcb8-9fe7d42e9200___Matt.S_CG 7413.JPG,Tomato___Septoria_leaf_spot,Tomato___Target_Spot,0.3358582556247711
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Tomato_Yellow_Leaf_Curl_Virus\cc3d7254-1d1c-45d0-a483-6396c6bc9e9e___YLCV_NREC 0174.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Spider_mites Two-spotted_spider_mite,0.33537983894348145
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Soybean___healthy\c2e92467-9a4b-4f7d-9b92-14f0e4e7bf23___RS_HL 3610.JPG,Soybean___healthy,Blueberry___healthy,0.3348310887813568
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\5e792d39-4b82-4ac1-8b2e-4fa124cb2605___Com.G_TgS_FL 9986_flipTB.JPG,Tomato___Target_Spot,Tomato___Spider_mites Two-spotted_spider_mite,0.3347015976905823
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Potato___Early_blight\5720f8b8-4fd7-451f-af18-a48730691c2d___RS_Early.B 7155_180deg.JPG,Potato___Early_blight,Tomato___Septoria_leaf_spot,0.33430033922195435
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Septoria_leaf_spot\f1e6fb1c-fcd6-4164-963b-0cc10f1bc218___Matt.S_CG 7506.JPG,Tomato___Septoria_leaf_spot,Tomato___Target_Spot,0.33393019437789917
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Apple___Apple_scab\4098b029-fcda-4d2f-9703-c16e6e5fae49___FREC_Scab 3455_270deg.JPG,Apple___Apple_scab,Apple___Cedar_apple_rust,0.33317622542381287
"C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Pepper,_bell___healthy\05f73b75-e898-4752-9c9b-ae745994eb01___JR_HL 8801_newPixel25.JPG","Pepper,_bell___healthy",Apple___Black_rot,0.333017498254776
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Septoria_leaf_spot\0ebf0c98-aeb9-4630-afa0-0c9a2dc32995___Matt.S_CG 6233_flipTB.JPG,Tomato___Septoria_leaf_spot,Tomato___Late_blight,0.3326297998428345
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Potato___healthy\413bc2e9-eb2a-48fd-ba65-48b5121fd85c___RS_HL 4200_flipLR.JPG,Potato___healthy,Soybean___healthy,0.3323136866092682
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Leaf_Mold\32245a13-92fe-48bf-85c8-938819a057ee___Crnl_L.Mold 8643_180deg.JPG,Tomato___Leaf_Mold,Tomato___Late_blight,0.33199989795684814
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Septoria_leaf_spot\643d1473-b609-4a67-bc28-8dcc7b22c46b___JR_Sept.L.S 8354.JPG,Tomato___Septoria_leaf_spot,Tomato___Leaf_Mold,0.3317880630493164
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\e0f7927f-2310-4db1-92cf-cb89a3e14678___RS_Erly.B 7848_flipTB.JPG,Tomato___Early_blight,Tomato___Late_blight,0.3310628831386566
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Strawberry___Leaf_scorch\91795b04-c65c-4a0e-99d0-793b797ed3c4___RS_L.Scorch 9971_flipLR.JPG,Strawberry___Leaf_scorch,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),0.33054107427597046
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\7ee4836e-8c31-4c01-bd17-382df20083dc___Com.G_SpM_FL 9493.JPG,Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Late_blight,0.33006221055984497
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\43e84adf-0897-47dc-97a4-94ef0e83eef5___RS_Erly.B 6399_180deg.JPG,Tomato___Early_blight,Tomato___Late_blight,0.32952427864074707
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\4c927622-ea22-4718-8e36-319218ee53bf___RS_Erly.B 7712.JPG,Tomato___Early_blight,Tomato___Target_Spot,0.3294176161289215
"C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Pepper,_bell___healthy\0de13a24-e542-45a2-be5a-8db7d8d858db___JR_HL 5982_newPixel25.JPG","Pepper,_bell___healthy",Peach___healthy,0.32884883880615234
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\eb84cf99-aee8-4acc-8d3d-c5a24c672eb4___RS_Erly.B 7423_180deg.JPG,Tomato___Early_blight,Tomato___Late_blight,0.3287641108036041
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\988132c4-574d-471e-9c51-d9b14ab2e45e___Com.G_TgS_FL 9909.JPG,Tomato___Target_Spot,Tomato___Bacterial_spot,0.3284562826156616
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Apple___Apple_scab\20f4f8d1-7527-420b-a90d-e17b9e45549a___FREC_Scab 2997.JPG,Apple___Apple_scab,"Pepper,_bell___Bacterial_spot",0.3281369209289551
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\1ea4741f-c01c-486e-a4b4-c77bce536f95___Com.G_TgS_FL 9821_180deg.JPG,Tomato___Target_Spot,Tomato___Spider_mites Two-spotted_spider_mite,0.3281066417694092
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\c8412a1c-4e61-4a35-9538-c3d3a7c46cbe___RS_Erly.B 7383_180deg.JPG,Tomato___Early_blight,Tomato___Bacterial_spot,0.32809939980506897
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Tomato_Yellow_Leaf_Curl_Virus\e5ad1ec6-6c94-40ba-b5d0-28eb397376ea___YLCV_GCREC 5481.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Target_Spot,0.3277807831764221
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Septoria_leaf_spot\2eabb4bc-329d-4d5d-a4ee-a7a28d15faae___Matt.S_CG 1493_180deg.JPG,Tomato___Septoria_leaf_spot,Tomato___healthy,0.32772693037986755
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Squash___Powdery_mildew\be4cc708-a9f4-4420-b235-ebde86dfbf7c___MD_Powd.M 0952.JPG,Squash___Powdery_mildew,Apple___healthy,0.3277151584625244
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\4d72bd56-c91d-41d7-9b7f-9c624e63c22a___Com.G_TgS_FL 0023_flipTB.JPG,Tomato___Target_Spot,Tomato___Bacterial_spot,0.3276396691799164
"C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Pepper,_bell___healthy\1dd236c3-5ff0-4a03-996f-e832b50dff82___JR_HL 8787_newPixel25.JPG","Pepper,_bell___healthy",Apple___Cedar_apple_rust,0.32696521282196045
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Potato___healthy\413bc2e9-eb2a-48fd-ba65-48b5121fd85c___RS_HL 4200_flipTB.JPG,Potato___healthy,Cherry_(including_sour)___healthy,0.32690662145614624
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Septoria_leaf_spot\0d60ecc0-bb8e-4c07-9ad7-5e78aed53b1c___Matt.S_CG 6645_flipTB.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_mosaic_virus,0.32685428857803345
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\98009062-b345-4f14-bc90-f458e6027918___RS_Erly.B 7411.JPG,Tomato___Early_blight,Tomato___Late_blight,0.3267536163330078
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Apple___Apple_scab\4a50158d-dcd0-4a1f-885e-2d9b16a4e344___FREC_Scab 3205_90deg.JPG,Apple___Apple_scab,Tomato___Late_blight,0.32663244009017944
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\1d4b2b39-04ca-4921-b824-52c7062f4efb___Com.G_TgS_FL 9810_newPixel25.JPG,Tomato___Target_Spot,Tomato___Late_blight,0.32599303126335144
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\1c986ad6-8c08-4b6e-ac23-184d3d8d84fa___Com.G_TgS_FL 8083.JPG,Tomato___Target_Spot,Tomato___healthy,0.32576075196266174
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\96aa2fd2-d8dc-4650-9b56-7b0f25f27edf___RS_Erly.B 7821_flipTB.JPG,Tomato___Early_blight,Tomato___Target_Spot,0.32535409927368164
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Apple___Black_rot\169b07da-12eb-4a6d-9b24-f37692ca923d___JR_FrgE.S 8636_270deg.JPG,Apple___Black_rot,Soybean___healthy,0.32496732473373413
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\b9e0a7ff-7055-4184-a8bd-ff4321dc8dee___Com.G_TgS_FL 7866.JPG,Tomato___Target_Spot,"Pepper,_bell___Bacterial_spot",0.32472696900367737
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\4a7b8d1e-ca1e-4b87-a7bc-0a43720f66dd___Com.G_TgS_FL 9929_flipTB.JPG,Tomato___Target_Spot,Apple___healthy,0.32455530762672424
"C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Pepper,_bell___healthy\07f381f7-bc63-4e41-8bcc-6c5954a14c03___JR_HL 8326.JPG","Pepper,_bell___healthy",Tomato___Target_Spot,0.32425656914711
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\518d8b79-c548-42e4-b78d-f2145eb1d6da___RS_Erly.B 7794.JPG,Tomato___Early_blight,Tomato___Septoria_leaf_spot,0.3238651752471924
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\6df82d72-cc8d-4136-8c9e-b7756255e324___Com.G_TgS_FL 0983_180deg.JPG,Tomato___Target_Spot,Tomato___healthy,0.3237098455429077
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\65e02ee3-6760-4416-b1a5-9556bea43d0b___RS_Erly.B 7772_180deg.JPG,Tomato___Early_blight,Tomato___Late_blight,0.32350480556488037
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Septoria_leaf_spot\694af91d-fa2c-4bdd-a1b4-0ebacc3a2cca___Matt.S_CG 1588.JPG,Tomato___Septoria_leaf_spot,Tomato___Target_Spot,0.3234744668006897
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Peach___healthy\62aa8c46-3dac-4ddf-b567-a86132ffaabc___Rutg._HL 2466_180deg.JPG,Peach___healthy,Apple___healthy,0.32325151562690735
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Septoria_leaf_spot\c8bccda1-45c8-4c33-b293-6c4e538bbc74___JR_Sept.L.S 8361.JPG,Tomato___Septoria_leaf_spot,Tomato___Late_blight,0.3229501247406006
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\171b6622-c111-4fe9-b3f9-12b12ee0db06___RS_Erly.B 7836.JPG,Tomato___Early_blight,Tomato___healthy,0.3227654695510864
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Septoria_leaf_spot\cdf6e7c1-419f-4bfe-aaaa-9e2872ee8fa3___JR_Sept.L.S 2642.JPG,Tomato___Septoria_leaf_spot,Tomato___healthy,0.3226343095302582
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\ee3e7dfb-186c-4b33-8661-8c77aefaa46c___Com.G_TgS_FL 9782.JPG,Tomato___Target_Spot,Tomato___Bacterial_spot,0.3223898410797119
"C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Pepper,_bell___healthy\4afe528f-0d52-41ba-8fe5-009b3548858c___JR_HL 7898_newPixel25.JPG","Pepper,_bell___healthy",Blueberry___healthy,0.32233113050460815
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\6a13c6e8-ed63-44bb-bddd-6fcbb92e1c3f___Com.G_TgS_FL 8029_new30degFlipLR.JPG,Tomato___Target_Spot,Apple___Apple_scab,0.32225045561790466
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Raspberry___healthy\da79a019-69b8-4174-8246-abf7409941ce___Mary_HL 9233_180deg.JPG,Raspberry___healthy,Tomato___healthy,0.3222292959690094
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Cherry_(including_sour)___healthy\cc19dd0a-b33b-453c-8cd4-b74f67428236___JR_HL 3949_180deg.JPG,Cherry_(including_sour)___healthy,"Pepper,_bell___healthy",0.3220497965812683
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Septoria_leaf_spot\2fed0190-d484-415f-9ae2-84707eb8a294___Matt.S_CG 1617.JPG,Tomato___Septoria_leaf_spot,"Pepper,_bell___Bacterial_spot",0.3219098150730133
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\e6b9cd22-8c2a-4c5c-ad75-a018cf7cc450___Com.G_TgS_FL 9720.JPG,Tomato___Target_Spot,Tomato___Spider_mites Two-spotted_spider_mite,0.3212689161300659
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Potato___healthy\ec6e43d3-512d-4908-99f2-c9e2a0be54be___RS_HL 4202.JPG,Potato___healthy,"Pepper,_bell___healthy",0.32110729813575745
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Apple___Apple_scab\2f668a95-80ab-40ac-98ef-657bd85b668b___FREC_Scab 3247_270deg.JPG,Apple___Apple_scab,Squash___Powdery_mildew,0.32094672322273254
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Potato___healthy\a1abff90-34e5-464d-b4d3-0c09f5924900___RS_HL 5414_newGRR.JPG,Potato___healthy,Potato___Late_blight,0.3207305073738098
"C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Pepper,_bell___healthy\dcec6b1e-d2b9-4f53-b10d-9906ab9e2c47___JR_HL 8317.JPG","Pepper,_bell___healthy",Tomato___healthy,0.3207169771194458
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\d41e78aa-0020-457b-a17d-736d426adad5___RS_Erly.B 7755_flipTB.JPG,Tomato___Early_blight,Tomato___Late_blight,0.31996622681617737
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\80f9cd5f-bcfe-4543-8535-3e3c3196752c___Com.G_TgS_FL 9813.JPG,Tomato___Target_Spot,Tomato___Spider_mites Two-spotted_spider_mite,0.3199317455291748
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\f4ec991a-6296-4b84-ba9b-4abdbffcb4e9___Com.G_TgS_FL 9804.JPG,Tomato___Target_Spot,Tomato___Spider_mites Two-spotted_spider_mite,0.31977492570877075
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\16d79bd2-5c70-4e6b-a52a-0c578b501d04___RS_Erly.B 6446.JPG,Tomato___Early_blight,Tomato___Late_blight,0.3190469741821289
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Tomato_Yellow_Leaf_Curl_Virus\bd257fb0-a603-46e4-9c36-23963eded620___YLCV_NREC 2252.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Late_blight,0.3189665377140045
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\22beb2c0-f830-421b-99b9-eaa0519b1667___Com.G_TgS_FL 0739.JPG,Tomato___Target_Spot,Tomato___healthy,0.31842800974845886
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Strawberry___Leaf_scorch\2d90a8b3-1a11-4c72-9334-42fb50862f6d___RS_L.Scorch 9992.JPG,Strawberry___Leaf_scorch,Tomato___Early_blight,0.31822943687438965
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\f51330a5-e187-434f-add0-bd89f488eeee___RS_Erly.B 7699_flipTB.JPG,Tomato___Early_blight,Peach___healthy,0.3180757164955139
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\15fb19ad-8a5a-4e1b-8ed2-c8d48b006b1d___RS_Erly.B 7674.JPG,Tomato___Early_blight,Apple___Apple_scab,0.31751176714897156
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\5f8a5bf7-8366-4f88-b5e1-bb832608e317___Com.G_TgS_FL 0696_new30degFlipLR.JPG,Tomato___Target_Spot,Apple___Apple_scab,0.3168696463108063
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\250f6c43-1800-4c21-9d73-cc51fe144bbc___RS_Erly.B 6356.JPG,Tomato___Early_blight,Peach___Bacterial_spot,0.31609636545181274
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\11d94c10-2699-48ee-b3fb-27d4ac60aeaf___Com.G_TgS_FL 9894.JPG,Tomato___Target_Spot,Tomato___Spider_mites Two-spotted_spider_mite,0.3160021901130676
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\b24b9d32-857b-45ef-be89-552232fadfb2___RS_Erly.B 7763_180deg.JPG,Tomato___Early_blight,Tomato___Late_blight,0.31595078110694885
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Leaf_Mold\7281a343-89af-4704-a7f7-2a7c2be56c39___Crnl_L.Mold 6525_180deg.JPG,Tomato___Leaf_Mold,Tomato___Spider_mites Two-spotted_spider_mite,0.31558123230934143
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Bacterial_spot\8a496fba-9b07-47a4-a9b0-8f14f6715cec___GCREC_Bact.Sp 5659.JPG,Tomato___Bacterial_spot,Tomato___Septoria_leaf_spot,0.31490427255630493
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\9e32ffed-d994-44ac-bc0b-5e934842d1da___Com.G_SpM_FL 9576.JPG,Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Tomato_mosaic_virus,0.31463462114334106
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Leaf_Mold\51cc89e4-4693-4470-9ddb-2fff4ab8da50___Crnl_L.Mold 8694_flipTB.JPG,Tomato___Leaf_Mold,Tomato___healthy,0.3144136965274811
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Tomato_Yellow_Leaf_Curl_Virus\34859d65-fa26-4eb5-ac8a-e81404e98e47___YLCV_NREC 2407.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Late_blight,0.3141933083534241
"C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Pepper,_bell___healthy\6ab630ac-c705-4aa8-82ec-1b618cc400f4___JR_HL 8257.JPG","Pepper,_bell___healthy",Soybean___healthy,0.3139411509037018
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Tomato_Yellow_Leaf_Curl_Virus\955440d3-eea8-468f-a7bb-fa5a55be7d0b___YLCV_GCREC 5230.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_mosaic_virus,0.3134806156158447
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Strawberry___Leaf_scorch\50ef3cab-ca8a-4c59-854f-8b84e68f6da2___RS_L.Scorch 9909_flipLR.JPG,Strawberry___Leaf_scorch,Grape___Black_rot,0.31329286098480225
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Septoria_leaf_spot\b03fbf6b-8b68-4627-a001-0b81de1be427___JR_Sept.L.S 2503.JPG,Tomato___Septoria_leaf_spot,Tomato___healthy,0.3124231696128845
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Peach___Bacterial_spot\e3323017-be1a-4f17-bcbf-abacf16f1b91___Rut._Bact.S 0868.JPG,Peach___Bacterial_spot,"Pepper,_bell___Bacterial_spot",0.31241482496261597
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Leaf_Mold\0857ce1f-5347-493a-acd9-77b698950b45___Crnl_L.Mold 6748.JPG,Tomato___Leaf_Mold,Tomato___Spider_mites Two-spotted_spider_mite,0.3123895227909088
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Grape___healthy\fabd2864-3431-4f44-b3bf-fa3af593fe05___Mt.N.V_HL 9002.JPG,Grape___healthy,Soybean___healthy,0.312275767326355
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Potato___healthy\8c1e1281-5937-4559-a02f-02817de6e122___RS_HL 4173_newPixel25.JPG,Potato___healthy,Raspberry___healthy,0.31223440170288086
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Potato___Late_blight\1531198a-c611-47ee-af7d-7b124b863870___RS_LB 4793_flipTB.JPG,Potato___Late_blight,"Pepper,_bell___Bacterial_spot",0.31208130717277527
